,p16_0.pdb_ringEdges,p16_1.pdb_ringEdges,p16_2.pdb_ringEdges,p16_3.pdb_ringEdges,p16_4.pdb_ringEdges,p16_5.pdb_ringEdges,p16_6.pdb_ringEdges,p16_7.pdb_ringEdges,p16_8.pdb_ringEdges,p16_9.pdb_ringEdges,p16_10.pdb_ringEdges,p16_11.pdb_ringEdges,p16_12.pdb_ringEdges,p16_13.pdb_ringEdges,p16_14.pdb_ringEdges,p16_15.pdb_ringEdges,p16_16.pdb_ringEdges,p16_17.pdb_ringEdges,p16_18.pdb_ringEdges,p16_19.pdb_ringEdges,p16_20.pdb_ringEdges,p16_21.pdb_ringEdges,p16_22.pdb_ringEdges,p16_23.pdb_ringEdges,p16_24.pdb_ringEdges,p16_25.pdb_ringEdges,p16_26.pdb_ringEdges,p16_27.pdb_ringEdges,p16_28.pdb_ringEdges,p16_29.pdb_ringEdges,p16_30.pdb_ringEdges,p16_31.pdb_ringEdges,p16_32.pdb_ringEdges,p16_33.pdb_ringEdges,p16_34.pdb_ringEdges,p16_35.pdb_ringEdges,p16_36.pdb_ringEdges,p16_37.pdb_ringEdges,p16_38.pdb_ringEdges,p16_39.pdb_ringEdges,p16_40.pdb_ringEdges,p16_41.pdb_ringEdges,p16_42.pdb_ringEdges,p16_43.pdb_ringEdges,p16_44.pdb_ringEdges,p16_45.pdb_ringEdges,p16_46.pdb_ringEdges,p16_47.pdb_ringEdges,p16_48.pdb_ringEdges,p16_49.pdb_ringEdges,p16_50.pdb_ringEdges,p16_51.pdb_ringEdges,p16_52.pdb_ringEdges,p16_53.pdb_ringEdges,p16_54.pdb_ringEdges,p16_55.pdb_ringEdges,p16_56.pdb_ringEdges,p16_57.pdb_ringEdges,p16_58.pdb_ringEdges,p16_59.pdb_ringEdges,p16_60.pdb_ringEdges,p16_61.pdb_ringEdges,p16_62.pdb_ringEdges,p16_63.pdb_ringEdges,p16_64.pdb_ringEdges,p16_65.pdb_ringEdges,p16_66.pdb_ringEdges,p16_67.pdb_ringEdges,p16_68.pdb_ringEdges,p16_69.pdb_ringEdges,p16_70.pdb_ringEdges,p16_71.pdb_ringEdges,p16_72.pdb_ringEdges,p16_73.pdb_ringEdges,p16_74.pdb_ringEdges,p16_75.pdb_ringEdges,p16_76.pdb_ringEdges,p16_77.pdb_ringEdges,p16_78.pdb_ringEdges,p16_79.pdb_ringEdges,p16_80.pdb_ringEdges,p16_81.pdb_ringEdges,p16_82.pdb_ringEdges,p16_83.pdb_ringEdges,p16_84.pdb_ringEdges,p16_85.pdb_ringEdges,p16_86.pdb_ringEdges,p16_87.pdb_ringEdges,p16_88.pdb_ringEdges,p16_89.pdb_ringEdges,p16_90.pdb_ringEdges,p16_91.pdb_ringEdges,p16_92.pdb_ringEdges,p16_93.pdb_ringEdges,p16_94.pdb_ringEdges,p16_95.pdb_ringEdges,p16_96.pdb_ringEdges,p16_97.pdb_ringEdges,p16_98.pdb_ringEdges,p16_99.pdb_ringEdges,p16_100.pdb_ringEdges
p16_76.pdb_ringEdges,13.604585468242387,16.233466164957317,13.646878329332072,14.287602780744544,15.765226699332816,15.470036648253465,15.910768126425621,15.983041860629797,15.910768126425626,11.159855414894762,11.565583074986181,16.980547195271644,15.691949787569207,12.774444828561677,15.618329084438924,16.672315426926026,14.68540149090765,13.086414225758546,14.327879661457958,14.00242109815905,15.58138828914001,12.90906920721282,14.125346853398455,16.533479131852136,15.544359705181432,14.166085066160479,12.774444828561675,14.206706461195582,14.327879661457958,14.40809565275658,15.470036648253464,14.084490809253001,13.878406590510512,15.581388289140008,12.638386509334254,15.470036648253467,12.683901447591092,12.54686131323525,14.084490809253,12.998044181428716,12.729253642892218,14.487867513362545,11.313708498984761,12.774444828561675,9.391665977371028,13.476910574908027,12.90906920721282,11.211374369551546,11.2626576626975,13.961205328956678,12.45466354695287,11.159855414894762,9.268133851253216,12.819476707371775,12.729253642892218,12.638386509334254,12.638386509334254,11.056097328424404,12.683901447591092,12.90906920721282,12.683901447591092,12.90906920721282,12.998044181428718,11.415125261939211,14.206706461195582,13.836821423963094,14.32787966145795,12.998044181428718,14.368043637395514,9.079684904560384,12.500847428901691,9.452826677951409,11.262657662697498,12.998044181428716,7.359992630799555,11.364530011086309,0.0,12.819476707371775,10.792338776705746,11.159855414894762,12.50084742890169,11.159855414894762,7.514956837613006,9.986431472719476,12.774444828561675,9.391665977371028,12.546861313235247,8.951848592348902,6.874171752883079,16.91253671999221,12.953633087651186,13.261387814993613,12.638386509334254,14.487867513362545,14.487867513362545,12.819476707371775,11.61530258914025,14.60670846574922,9.142932808403607,9.205746178983235,12.998044181428718
p16_77.pdb_ringEdges,8.176029453660174,14.996044676253929,11.763200302465831,9.75287875797688,11.515648895808065,11.415125261939211,11.515648895808063,11.61530258914025,14.24721203770961,12.774444828561675,12.774444828561675,13.130376219325056,11.61530258914025,11.159855414894762,11.515648895808065,12.90906920721282,9.75287875797688,6.957498089185291,9.69361138559388,9.330104364776803,11.664810183203562,10.792338776705746,9.391665977371028,12.819476707371775,14.24721203770961,13.174191513481896,11.364530011086309,9.513594198633406,9.205746178983235,9.079684904560384,10.792338776705746,9.330104364776803,9.142932808403607,10.95135623518067,11.415125261939211,11.61530258914025,11.159855414894762,11.313708498984761,12.998044181428716,10.576597126659456,11.00385140588112,9.573976026142564,13.261387814993613,7.039838210775751,11.262657662697498,11.763200302465831,11.61530258914025,9.205746178983235,9.870345931808032,9.870345931808032,11.714108544104025,13.217861567090937,11.2626576626975,10.685012471935808,11.313708498984761,11.313708498984761,11.211374369551546,12.864350952291717,14.206706461195582,11.211374369551546,14.448036638653171,10.898608214673523,11.515648895808063,13.174191513481894,15.357877678236049,12.819476707371775,9.205746178983235,14.32787966145795,12.864350952291717,14.327879661457951,6.874171752883079,14.24721203770961,12.592707063472917,11.415125261939211,13.30477166856096,12.86435095229172,12.819476707371775,0.0,9.330104364776803,12.864350952291717,14.287602780744537,12.953633087651184,13.391117724010387,11.860774262319259,14.287602780744535,14.206706461195582,11.61530258914025,11.313708498984761,13.042304049333241,15.874507866387548,11.565583074986181,11.909261457982032,14.002421098159044,12.90906920721282,13.261387814993613,11.61530258914025,13.348014516227638,12.953633087651191,14.287602780744544,11.211374369551544,11.415125261939211
p16_78.pdb_ringEdges,9.69361138559388,15.801737728941003,12.864350952291725,11.159855414894762,12.819476707371775,12.998044181428718,13.174191513481894,13.174191513481894,15.691949787569207,14.287602780744544,11.36453001108631,14.368043637395514,12.638386509334254,12.592707063472917,12.819476707371775,14.247212037709613,11.36453001108631,9.330104364776803,11.108097519758935,10.467058900851677,12.408307769188967,12.638386509334254,10.95135623518067,13.75327387834916,15.320308887446744,13.919867523234796,12.774444828561675,11.056097328424404,10.898608214673523,11.108097519758935,12.361778161819355,10.685012471935808,10.95135623518067,12.683901447591092,12.729253642892218,12.45466354695287,12.683901447591094,8.9518485923489,11.211374369551546,8.822160079854383,8.69053644654998,11.415125261939211,10.792338776705746,8.88724090184674,8.756595577146118,9.513594198633406,9.573976026142564,6.617900737355582,7.2016947158055125,11.262657662697498,9.452826677951409,11.056097328424405,8.489275387815471,8.822160079854383,8.822160079854383,9.330104364776803,9.079684904560384,10.951356235180668,12.408307769188967,8.69053644654998,12.50084742890169,9.079684904560384,9.205746178983235,11.00385140588112,14.206706461195585,10.576597126659456,11.211374369551546,15.54435970518142,14.043515905322673,12.729253642892218,8.756595577146117,12.819476707371775,13.542150143477016,12.638386509334254,11.364530011086309,11.056097328424404,10.792338776705746,9.330104364776803,0.0,13.87840659051051,15.207045646283028,10.630943003917498,11.159855414894764,9.870345931808032,12.864350952291717,12.592707063472917,8.822160079854383,9.079684904560384,11.056097328424405,16.637714966966893,12.683901447591097,9.452826677951409,12.173881461165477,10.898608214673523,11.108097519758935,12.546861313235247,11.211374369551546,14.448036638653178,12.592707063472918,8.9518485923489,12.909069207212823
p16_79.pdb_ringEdges,13.476910574908029,13.519602842426593,9.69361138559388,11.415125261939211,15.581388289140008,13.130376219325056,16.019056448228326,13.13037621932506,13.130376219325056,7.437878319675922,14.247212037709618,14.487867513362545,15.65518271253044,12.638386509334254,13.13037621932506,14.287602780744537,14.802656655742464,12.592707063472918,11.565583074986181,11.056097328424405,12.819476707371775,12.774444828561675,14.084490809253,14.368043637395516,12.774444828561675,13.961205328956671,12.729253642892216,14.24721203770961,10.95135623518067,14.287602780744537,12.683901447591092,14.368043637395514,11.61530258914025,12.638386509334254,12.774444828561675,12.864350952291717,12.729253642892216,15.655182712530443,16.980547195271644,15.35787767823605,15.432740894780288,14.287602780744535,14.043515905322678,12.638386509334254,12.638386509334259,15.76522669933281,15.655182712530442,13.961205328956675,14.084490809253005,14.327879661457956,15.728630916531634,14.247212037709616,12.454663546952876,15.357877678236052,15.581388289140008,15.357877678236049,15.655182712530443,14.408095652756584,15.320308887446748,15.43274089478029,15.470036648253464,15.43274089478029,15.728630916531635,13.795110900089309,16.672315426926023,16.428581955991998,14.368043637395516,12.50084742890169,14.32787966145795,13.042304049333243,12.638386509334254,12.683901447591092,10.576597126659456,12.86435095229172,11.211374369551544,14.327879661457956,11.159855414894762,12.864350952291717,13.87840659051051,0.0,12.45466354695287,14.084490809253,11.515648895808063,13.086414225758546,15.395354791382445,12.638386509334254,15.28264774291086,12.953633087651186,11.00385140588112,14.56720253962677,9.205746178983235,16.090843801283025,15.282647742910864,16.70684422827354,17.04828635953216,13.042304049333241,14.527589182573521,14.56720253962677,12.909069207212825,12.774444828561675,13.130376219325058
p16_80.pdb_ringEdges,14.918990287095198,17.21646826910261,14.487867513362545,15.395354791382445,16.56829727450203,16.844251647352046,14.448036638653171,17.11575743408316,17.182963576989145,12.729253642892218,15.838164591489718,18.241320201999212,16.706844228273535,14.084490809253,16.706844228273535,17.761126853852605,15.691949787569207,14.206706461195584,15.58138828914,15.432740894780284,16.81000509180294,14.206706461195582,15.320308887446748,17.433651464619533,16.568297274502026,15.282647742910859,14.002421098159044,15.244893560173422,15.58138828914,15.581388289140005,16.56829727450203,15.581388289140005,15.395354791382445,16.393467074169042,14.043515905322671,16.706844228273535,14.166085066160479,16.568297274502026,15.207045646283035,16.568297274502026,16.637714966966886,15.87450786638755,15.507242703691281,14.166085066160479,14.084490809253,16.74130181439538,16.70684422827354,15.207045646283028,15.244893560173418,15.47003664825346,16.63771496696689,15.618329084438917,14.084490809253,16.568297274502026,16.706844228273535,16.498587510163063,16.568297274502026,15.244893560173418,16.53347913185213,16.706844228273532,16.741301814395378,16.568297274502026,17.048286359532156,15.357877678236049,15.395354791382445,17.63086661588473,15.282647742910859,14.287602780744537,15.320308887446746,14.043515905322673,13.75327387834916,14.206706461195582,12.638386509334254,14.125346853398456,12.729253642892218,15.169103299643465,12.50084742890169,14.287602780744537,15.207045646283028,12.45466354695287,0.0,15.24489356017342,12.998044181428718,14.40809565275658,16.323010689394952,10.898608214673523,16.637714966966886,14.206706461195584,12.361778161819355,15.618329084438917,14.166085066160479,17.048286359532156,13.878406590510512,17.890438692501917,15.65518271253044,14.368043637395518,15.655182712530443,15.470036648253458,14.24721203770961,14.125346853398453,14.448036638653171
p16_81.pdb_ringEdges,13.130376219325056,16.197928304444755,12.909069207212818,14.247212037709616,15.507242703691285,15.35787767823605,15.72863091653163,15.432740894780286,17.890438692501917,14.32787966145795,14.084490809253,14.084490809253007,12.774444828561675,15.244893560173418,15.507242703691285,16.706844228273535,14.567202539626766,12.864350952291717,14.125346853398456,14.043515905322682,15.47003664825346,15.131065809861939,10.685012471935806,14.125346853398456,15.207045646283033,14.206706461195582,12.45466354695287,10.792338776705746,13.87840659051051,10.95135623518067,12.40830776918897,13.961205328956671,14.166085066160484,15.169103299643467,12.953633087651184,12.592707063472918,12.361778161819355,8.88724090184674,14.206706461195584,8.88724090184674,12.315072754521289,11.36453001108631,11.159855414894764,12.638386509334254,12.638386509334254,9.079684904560384,9.513594198633406,11.056097328424404,11.108097519758935,14.166085066160488,9.142932808403607,11.313708498984763,12.173881461165477,8.489275387815471,8.623971321608868,8.756595577146117,8.88724090184674,10.898608214673523,12.454663546952869,12.86435095229172,12.546861313235247,12.774444828561675,12.774444828561675,13.961205328956673,14.002421098159044,13.878406590510505,14.206706461195582,15.581388289140003,10.576597126659456,12.683901447591094,12.729253642892218,12.592707063472918,10.792338776705746,12.592707063472917,10.685012471935808,14.32787966145795,11.159855414894762,12.953633087651184,10.630943003917498,14.084490809253,15.24489356017342,0.0,11.415125261939211,9.330104364776803,8.421119535862685,12.45466354695287,8.88724090184674,8.489275387815471,10.792338776705746,14.24721203770961,12.638386509334254,13.391117724010387,14.977949894790259,10.738809705842874,14.287602780744537,8.88724090184674,7.039838210775751,14.408095652756582,12.729253642892218,9.391665977371028,13.042304049333241
p16_82.pdb_ringEdges,14.062813085027008,16.339615994491975,13.604585468242387,14.80265665574247,16.09084380128303,16.019056448228334,15.946945937882989,16.515016279491363,15.874507866387553,11.714108544104025,11.909261457982034,17.149393427035676,16.09084380128302,13.261387814993613,16.162312303103512,17.182963576989152,14.95756710027811,13.476910574908027,14.606708465749227,14.287602780744546,15.910768126425625,13.130376219325058,14.24721203770961,16.775688624123887,15.507242703691288,14.287602780744537,13.43408263601153,14.724590293859926,14.763675074144498,14.68540149090765,15.581388289140008,14.527589182573521,14.802656655742473,15.618329084438923,13.130376219325058,15.655182712530445,13.261387814993613,12.953633087651184,14.763675074144489,12.953633087651184,12.683901447591092,14.606708465749218,11.465497246898806,12.90906920721282,9.92855836395399,13.261387814993613,13.217861567090937,11.262657662697498,11.714108544104024,14.40809565275659,13.391117724010387,11.61530258914025,9.573976026142564,12.683901447591092,12.953633087651184,13.042304049333241,13.042304049333241,11.61530258914025,13.086414225758546,13.304771668560962,13.086414225758546,13.476910574908029,13.391117724010387,11.465497246898806,14.32787966145795,14.287602780744535,14.448036638653173,13.476910574908027,14.487867513362543,9.870345931808032,13.086414225758546,9.870345931808032,11.515648895808065,12.864350952291717,7.437878319675923,11.61530258914025,7.514956837613006,13.391117724010387,11.159855414894764,11.515648895808063,12.998044181428718,11.415125261939211,0.0,9.69361138559388,12.998044181428718,9.69361138559388,12.953633087651184,9.633979412580967,7.591252771714813,17.08205520918053,13.261387814993613,13.476910574908029,12.683901447591092,14.606708465749218,14.368043637395514,13.476910574908029,11.664810183203562,14.567202539626772,9.92855836395399,9.752878757976879,13.391117724010387
p16_83.pdb_ringEdges,11.957552042431496,15.412959548182128,11.812088034247527,12.909069207212823,14.527589182573525,14.606708465749223,14.996044676253916,14.606708465749223,17.316593394188747,13.34801451622764,13.34801451622764,15.983041860629791,14.685401490907648,14.567202539626766,14.685401490907653,15.655182712530443,13.261387814993611,11.465497246898806,13.476910574908032,13.217861567090944,14.646107830282807,14.368043637395514,12.998044181428716,15.801737728941,16.980547195271644,15.728630916531632,14.40809565275658,12.998044181428718,13.042304049333248,13.130376219325058,14.448036638653175,13.217861567090937,12.909069207212823,14.408095652756584,14.68540149090765,14.448036638653177,14.40809565275658,11.159855414894762,13.217861567090937,11.465497246898806,11.465497246898806,13.130376219325058,13.130376219325056,11.61530258914025,11.909261457982032,11.812088034247527,12.053552820360492,9.75287875797688,9.452826677951409,12.998044181428725,11.763200302465831,13.261387814993613,11.714108544104025,11.565583074986181,11.056097328424404,11.664810183203562,11.465497246898806,12.998044181428718,14.40809565275658,11.2626576626975,14.646107830282803,11.565583074986183,11.664810183203562,12.864350952291721,15.838164591489722,13.042304049333241,13.646878329332068,14.527589182573521,12.998044181428718,11.763200302465831,11.515648895808063,11.565583074986181,12.90906920721282,11.763200302465831,9.573976026142564,13.689040525488798,9.986431472719476,11.860774262319259,9.870345931808032,13.086414225758546,14.40809565275658,9.330104364776803,9.69361138559388,0.0,11.211374369551546,11.515648895808063,11.664810183203562,7.514956837613006,9.573976026142565,16.126617643206206,11.515648895808063,11.664810183203562,14.448036638653171,13.217861567090937,13.217861567090937,11.465497246898806,9.986431472719476,12.99804418142872,11.415125261939211,7.666789485628857,11.664810183203562
p16_84.pdb_ringEdges,14.841535851813923,17.482194331492494,14.24721203770961,15.470036648253462,13.961205328956675,16.637714966966886,16.912536719992215,16.706844228273535,16.63771496696689,15.244893560173418,15.618329084438917,15.618329084438923,14.368043637395514,16.533479131852133,16.498587510163063,17.825900029575138,15.691949787569206,13.961205328956671,15.432740894780284,15.282647742910862,16.810005091802942,16.568297274502026,12.45466354695287,15.131065809861937,16.56829727450203,15.432740894780284,14.002421098159044,12.361778161819355,15.43274089478029,12.592707063472918,13.878406590510508,15.282647742910859,15.320308887446746,16.463621942258854,14.206706461195584,14.125346853398458,14.084490809253,10.95135623518067,15.357877678236047,10.95135623518067,14.125346853398453,12.683901447591094,12.774444828561675,14.002421098159044,14.166085066160479,11.211374369551546,11.2626576626975,12.408307769188967,12.54686131323525,15.544359705181424,10.95135623518067,12.729253642892218,14.002421098159044,10.738809705842874,10.738809705842874,10.738809705842874,11.159855414894764,12.638386509334254,13.75327387834916,14.206706461195582,14.002421098159044,14.287602780744537,14.368043637395514,15.282647742910857,15.169103299643467,12.592707063472917,15.432740894780284,14.125346853398453,12.361778161819355,14.125346853398453,14.166085066160479,14.206706461195584,12.819476707371775,14.043515905322671,12.819476707371775,15.54435970518142,12.774444828561675,14.287602780744535,12.864350952291717,15.395354791382445,16.323010689394952,8.421119535862685,12.998044181428718,11.211374369551546,0.0,14.002421098159044,11.2626576626975,10.845603655125325,12.361778161819355,15.765226699332805,14.166085066160479,14.606708465749218,16.35827681447478,12.592707063472917,15.72863091653163,11.056097328424405,9.513594198633408,15.544359705181424,14.24721203770961,11.056097328424404,14.043515905322671
p16_85.pdb_ringEdges,14.685401490907648,17.216468269102617,14.40809565275658,15.544359705181423,16.912536719992215,16.63771496696689,17.04828635953216,16.91253671999221,16.91253671999221,12.729253642892218,12.638386509334254,17.922620873718525,16.77568862412388,14.084490809253,16.775688624123884,17.825900029575138,15.983041860629788,14.448036638653171,15.581388289140007,15.507242703691286,16.810005091802942,14.125346853398453,15.092932457593903,17.89043869250192,16.70684422827354,15.50724270369128,13.919867523234796,15.618329084438916,15.581388289140007,15.655182712530438,16.568297274502026,15.282647742910857,15.470036648253462,16.393467074169042,14.287602780744535,16.775688624123884,14.487867513362545,13.961205328956673,15.507242703691281,13.961205328956673,13.878406590510506,15.507242703691281,12.953633087651184,14.24721203770961,11.00385140588112,14.247212037709614,14.206706461195584,12.592707063472917,12.819476707371775,15.32030888744675,13.961205328956673,12.819476707371775,11.108097519758935,14.043515905322673,13.878406590510508,13.878406590510508,14.125346853398455,12.54686131323525,14.002421098159044,14.287602780744537,14.002421098159044,14.448036638653171,14.368043637395514,12.683901447591092,15.169103299643465,15.432740894780284,15.581388289140001,14.606708465749218,15.24489356017342,11.159855414894762,14.084490809253,10.845603655125325,12.45466354695287,13.961205328956673,9.079684904560384,12.819476707371775,9.391665977371028,14.206706461195582,12.592707063472917,12.638386509334254,10.898608214673523,12.45466354695287,9.69361138559388,11.515648895808063,14.002421098159044,0.0,14.125346853398453,10.630943003917498,9.205746178983235,18.11451333103761,14.40809565275658,14.685401490907648,13.961205328956671,15.581388289140003,15.357877678236049,13.961205328956671,13.13037621932506,15.618329084438919,10.467058900851677,11.565583074986181,14.52758918257352
p16_86.pdb_ringEdges,12.101267618150661,17.048286359532167,14.448036638653177,12.774444828561675,14.40809565275658,14.40809565275658,14.40809565275658,14.724590293859926,16.67231542692602,15.728630916531635,12.683901447591094,13.217861567090939,11.108097519758935,14.287602780744537,14.40809565275658,15.320308887446744,13.304771668560962,11.211374369551546,12.819476707371775,12.729253642892218,14.206706461195582,14.084490809253,9.015993322602915,12.546861313235247,14.002421098159044,12.54686131323525,11.056097328424404,9.633979412580969,12.729253642892216,9.573976026142565,11.108097519758935,12.638386509334254,12.953633087651184,13.961205328956671,11.61530258914025,10.898608214673521,11.2626576626975,6.789822892775206,12.90906920721282,6.259907401708601,10.792338776705746,9.452826677951409,9.452826677951409,11.159855414894762,11.465497246898806,7.2016947158055125,7.12122632745089,9.079684904560384,9.633979412580967,12.592707063472918,6.789822892775206,9.391665977371028,10.630943003917498,6.441391575096862,6.789822892775206,6.789822892775206,6.441391575096862,9.268133851253218,11.159855414894764,11.108097519758935,11.159855414894764,10.898608214673523,11.313708498984761,12.90906920721282,12.864350952291717,12.07883707501454,12.638386509334254,17.14939342703567,12.864350952291717,14.32787966145795,11.159855414894762,14.084490809253,12.683901447591094,14.24721203770961,12.315072754521289,12.953633087651184,12.546861313235247,11.61530258914025,8.822160079854383,15.28264774291086,16.637714966966886,8.88724090184674,12.953633087651184,11.664810183203562,11.2626576626975,14.125346853398453,0.0,11.00385140588112,12.864350952291717,15.801737728940997,14.287602780744542,11.61530258914025,14.084490809253003,9.205746178983235,12.638386509334254,11.108097519758935,9.573976026142564,15.801737728941,14.043515905322671,11.211374369551546,14.327879661457956
p16_87.pdb_ringEdges,12.196137204535887,15.072705154615294,11.565583074986183,12.953633087651191,14.327879661457958,14.166085066160486,14.40809565275658,14.327879661457956,17.014450488444492,12.592707063472918,12.864350952291717,15.655182712530445,14.32787966145795,14.125346853398453,14.247212037709616,15.395354791382449,13.304771668560962,11.515648895808063,12.54686131323525,12.909069207212829,14.043515905322675,14.084490809253,12.50084742890169,15.544359705181426,16.533479131852136,15.54435970518142,13.711309200802088,12.864350952291717,12.909069207212823,12.729253642892218,13.9198675232348,12.45466354695287,12.6839014475911,14.125346853398456,14.40809565275658,14.166085066160486,13.878406590510505,10.792338776705746,12.638386509334254,11.00385140588112,10.792338776705746,12.729253642892218,12.729253642892218,11.159855414894762,11.056097328424404,11.565583074986181,11.108097519758935,8.9518485923489,9.391665977371028,12.953633087651195,11.108097519758935,12.683901447591092,10.630943003917498,10.685012471935808,10.685012471935808,10.685012471935808,10.898608214673523,12.683901447591092,13.878406590510506,11.211374369551546,13.878406590510506,11.415125261939211,11.211374369551546,12.819476707371775,15.432740894780286,12.361778161819355,12.819476707371775,14.084490809253,12.774444828561675,11.415125261939211,11.262657662697498,11.313708498984761,12.774444828561675,10.792338776705746,9.633979412580967,12.953633087651186,8.951848592348902,11.313708498984761,9.079684904560384,12.953633087651186,14.206706461195584,8.489275387815471,9.633979412580967,7.514956837613006,10.845603655125325,10.630943003917498,11.00385140588112,0.0,8.352407548988902,15.655182712530442,11.664810183203562,11.812088034247527,13.669215691732964,12.638386509334254,12.90906920721282,11.00385140588112,9.69361138559388,13.13037621932506,11.056097328424404,7.12122632745089,11.211374369551544
p16_88.pdb_ringEdges,13.64687832933207,16.339615994491975,13.261387814993613,14.56720253962677,15.655182712530445,15.581388289140005,15.946945937882989,15.655182712530443,15.946945937882994,11.313708498984763,11.415125261939211,16.94657607536007,15.72863091653163,12.638386509334254,15.581388289140008,16.84425164735205,14.724590293859926,12.86435095229172,14.125346853398458,14.043515905322678,15.61832908443892,12.683901447591094,14.002421098159044,16.63771496696689,15.507242703691286,14.206706461195582,12.454663546952869,14.24721203770961,14.206706461195589,14.206706461195582,15.581388289140005,14.368043637395516,14.327879661457954,15.395354791382447,12.774444828561675,15.432740894780288,12.729253642892216,12.592707063472917,14.287602780744537,12.774444828561675,12.864350952291717,14.527589182573521,11.262657662697498,12.729253642892218,9.811788136760699,13.34801451622764,12.774444828561675,11.056097328424405,11.313708498984763,14.567202539626773,12.864350952291717,11.515648895808063,9.079684904560384,12.592707063472917,12.864350952291717,12.592707063472917,12.864350952291717,10.685012471935808,12.45466354695287,12.953633087651186,12.361778161819355,12.86435095229172,13.130376219325058,11.159855414894762,14.166085066160479,14.287602780744537,14.287602780744537,12.86435095229172,14.24721203770961,9.633979412580969,12.819476707371775,9.391665977371028,11.108097519758935,12.592707063472918,7.591252771714813,11.515648895808065,6.874171752883079,13.042304049333241,11.056097328424405,11.00385140588112,12.361778161819355,10.792338776705746,7.591252771714813,9.573976026142565,12.361778161819355,9.205746178983235,12.864350952291717,8.352407548988902,0.0,16.946576075360067,12.909069207212818,13.30477166856096,12.315072754521289,14.206706461195582,14.448036638653171,12.86435095229172,11.465497246898806,14.247212037709614,9.452826677951409,9.142932808403607,12.683901447591092
p16_89.pdb_ringEdges,16.090843801283025,16.19792830444475,13.261387814993617,14.88031346489581,18.209701269899607,15.87450786638755,13.304771668560962,15.94694593788299,18.335849852965875,14.408095652756584,19.091217254831783,14.724590293859926,15.874507866387546,18.05077584134755,16.09084380128303,16.980547195271644,17.149393427035672,15.94694593788299,14.448036638653173,14.527589182573523,15.618329084438917,17.825900029575138,14.40809565275658,14.287602780744537,15.72863091653163,16.98054719527164,15.83816459148972,14.166085066160479,14.206706461195584,14.606708465749216,12.592707063472917,16.706844228273535,14.567202539626768,15.618329084438933,15.946945937882992,12.953633087651184,15.544359705181423,15.507242703691285,16.980547195271644,15.728630916531634,18.018822550369244,14.685401490907648,17.048286359532167,15.618329084438917,17.98681249495902,15.838164591489726,16.019056448228334,16.980547195271644,17.014450488444496,16.946576075360074,15.946945937882996,17.082055209180535,17.92262087371853,15.581388289140005,15.35787767823605,15.728630916531634,15.655182712530443,17.149393427035676,18.050775841347555,18.018822550369244,18.241320201999212,18.018822550369244,18.082672668813586,19.121378575930873,17.014450488444492,19.00044602509485,16.98054719527164,18.018822550369244,14.487867513362545,18.209701269899604,15.691949787569207,18.209701269899615,14.40809565275658,15.801737728941013,16.94657607536007,19.15149239659796,16.91253671999221,15.874507866387548,16.637714966966893,14.56720253962677,15.618329084438917,14.24721203770961,17.08205520918053,16.126617643206206,15.765226699332805,18.11451333103761,15.801737728940997,15.655182712530442,16.946576075360067,0.0,12.638386509334257,17.890438692501917,17.696116590169765,16.63771496696689,16.980547195271644,13.042304049333243,14.448036638653171,17.08205520918053,17.858198516011868,15.65518271253044,16.019056448228326
p16_90.pdb_ringEdges,11.957552042431496,11.714108544104024,7.437878319675922,9.330104364776803,14.368043637395516,11.565583074986181,14.527589182573521,11.364530011086309,14.606708465749218,9.811788136760699,15.76522669933281,13.261387814993613,14.287602780744535,14.002421098159044,11.2626576626975,12.953633087651186,12.998044181428718,10.845603655125325,9.75287875797688,9.391665977371028,11.313708498984763,13.961205328956671,12.909069207212818,12.315072754521289,14.125346853398455,15.72863091653163,14.166085066160479,12.729253642892218,9.268133851253216,12.953633087651184,11.262657662697498,12.50084742890169,9.573976026142564,10.898608214673523,14.368043637395514,10.845603655125325,14.166085066160479,14.206706461195587,15.507242703691286,14.125346853398456,14.125346853398458,13.130376219325056,15.581388289140007,11.003851405881118,14.247212037709616,14.327879661457954,14.685401490907655,13.042304049333248,13.086414225758551,12.63838650933426,14.368043637395518,15.838164591489722,14.327879661457954,13.795110900089307,14.448036638653175,14.287602780744542,14.36804363739552,15.618329084438919,16.878428716329122,14.448036638653178,16.810005091802942,14.12534685339846,14.606708465749223,15.507242703691286,17.92262087371853,15.581388289140007,13.042304049333241,14.368043637395514,12.90906920721282,14.043515905322673,10.792338776705746,14.448036638653173,12.729253642892218,11.565583074986181,12.90906920721282,15.838164591489726,12.953633087651186,11.565583074986181,12.683901447591097,9.205746178983235,14.166085066160479,12.638386509334254,13.261387814993613,11.515648895808063,14.166085066160479,14.40809565275658,14.287602780744542,11.664810183203562,12.909069207212818,12.638386509334257,0.0,14.448036638653177,16.706844228273535,15.655182712530443,15.874507866387553,11.262657662697498,12.864350952291717,12.998044181428723,14.408095652756588,10.845603655125325,11.465497246898806
